Ground-Truth x (m),Ground-Truth y (m),Ground-Truth yaw (rad),Prediction x (m),Prediction y (m),Prediction yaw (rad),Time (s),Error (m)
8.92715,-11.2986,2.75532,15.4923,-20.229,-2.88655,68.6008,12.4372
8.91677,-11.2944,2.75388,15.4923,-20.229,-2.88655,68.6115,12.4451
8.90638,-11.2902,2.75246,15.4923,-20.229,-2.88655,68.6236,12.453
8.89586,-11.2859,2.75104,15.4923,-20.229,-2.88655,68.635,12.461
8.88267,-11.2804,2.74926,15.4285,-20.239,-2.89287,68.6509,12.4474
8.86848,-11.2746,2.74737,15.4285,-20.239,-2.89287,68.6654,12.4582
8.85516,-11.269,2.7456,15.4285,-20.239,-2.89287,68.6809,12.4684
8.82938,-11.2582,2.74224,15.3647,-20.249,-2.89902,68.7115,12.4647
8.81755,-11.2532,2.74072,15.3647,-20.249,-2.89902,68.7255,12.4738
8.80433,-11.2476,2.73901,15.3647,-20.249,-2.89902,68.7411,12.484
8.79037,-11.2417,2.73722,15.3647,-20.249,-2.89902,68.7557,12.4948
8.77894,-11.2368,2.73576,15.3647,-20.249,-2.89902,68.7693,12.5037
8.75955,-11.2285,2.73331,15.3012,-20.2584,-2.90517,68.7924,12.495
8.74829,-11.2236,2.73189,15.3012,-20.2584,-2.90517,68.8059,12.5038
8.7367,-11.2186,2.73043,15.3012,-20.2584,-2.90517,68.8182,12.5128
8.72662,-11.2142,2.72916,15.3012,-20.2584,-2.90517,68.8303,12.5207
8.71729,-11.2101,2.728,15.3012,-20.2584,-2.90517,68.8414,12.528
8.70759,-11.2058,2.72679,15.2378,-20.2672,-2.91159,68.853,12.5117
8.6992,-11.2021,2.72575,15.2378,-20.2672,-2.91159,68.8631,12.5183
8.68932,-11.1978,2.72453,15.2378,-20.2672,-2.91159,68.8735,12.5261
8.67936,-11.1934,2.72332,15.2378,-20.2672,-2.91159,68.8855,12.534
8.66585,-11.1874,2.72169,15.2378,-20.2672,-2.91159,68.9018,12.5446
8.65659,-11.1832,2.72057,15.2378,-20.2672,-2.91159,68.9116,12.552
8.648,-11.1794,2.71955,15.1745,-20.2756,-2.918,68.922,12.5347
8.63987,-11.1757,2.71859,15.1745,-20.2756,-2.918,68.9319,12.5412
8.63035,-11.1714,2.71747,15.1745,-20.2756,-2.918,68.942,12.5487
8.62076,-11.1671,2.71636,15.1745,-20.2756,-2.918,68.9536,12.5564
8.61343,-11.1638,2.71551,15.1745,-20.2756,-2.918,68.9624,12.5622
8.60368,-11.1594,2.71439,15.1745,-20.2756,-2.918,68.9742,12.57
8.59351,-11.1547,2.71323,15.1113,-20.2839,-2.9241,68.9864,12.5539
8.57957,-11.1484,2.71167,15.1113,-20.2839,-2.9241,69.0032,12.5651
8.57074,-11.1443,2.71069,15.1113,-20.2839,-2.9241,69.0138,12.5722
8.56107,-11.1399,2.70963,15.1113,-20.2839,-2.9241,69.0241,12.58
8.55238,-11.1359,2.70869,15.1113,-20.2839,-2.9241,69.0345,12.587
8.54393,-11.132,2.70779,15.1113,-20.2839,-2.9241,69.0445,12.5939
8.53305,-11.1269,2.70665,15.0475,-20.2924,-2.92966,69.0561,12.5782
8.52505,-11.1232,2.70581,15.0475,-20.2924,-2.92966,69.0656,12.5847
8.51523,-11.1186,2.7048,15.0475,-20.2924,-2.92966,69.0774,12.5927
8.50594,-11.1143,2.70388,15.0475,-20.2924,-2.92966,69.0883,12.6003
8.49199,-11.1078,2.70251,15.0475,-20.2924,-2.92966,69.1051,12.6116
8.48274,-11.1034,2.70162,14.9832,-20.3014,-2.9341,69.1148,12.5945
8.47405,-11.0993,2.70081,14.9832,-20.3014,-2.9341,69.125,12.6016
8.46541,-11.0953,2.70003,14.9832,-20.3014,-2.9341,69.1353,12.6087
8.45473,-11.0902,2.69911,14.9832,-20.3014,-2.9341,69.1465,12.6175
8.44555,-11.0859,2.69834,14.9832,-20.3014,-2.9341,69.1574,12.625
8.43448,-11.0806,2.69747,14.9832,-20.3014,-2.9341,69.1706,12.6342
8.42439,-11.0758,2.69676,14.918,-20.3115,-2.93732,69.1825,12.6178
8.40359,-11.0659,2.69551,14.918,-20.3115,-2.93732,69.2041,12.6352
8.39544,-11.062,2.69507,14.918,-20.3115,-2.93732,69.2136,12.642
8.38682,-11.0579,2.69464,14.918,-20.3115,-2.93732,69.2236,12.6493
8.37652,-11.0529,2.69417,14.918,-20.3115,-2.93732,69.2345,12.658
8.36726,-11.0485,2.69379,14.918,-20.3115,-2.93732,69.2452,12.6659
8.35921,-11.0446,2.6935,14.8523,-20.3228,-2.93884,69.2547,12.6479
8.35047,-11.0404,2.69323,14.8523,-20.3228,-2.93884,69.2636,12.6553
8.34137,-11.036,2.69299,14.8523,-20.3228,-2.93884,69.2741,12.6631
8.33252,-11.0318,2.6928,14.8523,-20.3228,-2.93884,69.2846,12.6707
8.31949,-11.0255,2.69257,14.8523,-20.3228,-2.93884,69.298,12.6819
8.30965,-11.0208,2.69245,14.8523,-20.3228,-2.93884,69.3094,12.6904
8.2968,-11.0146,2.69241,14.7862,-20.3357,-2.93887,69.3224,12.6771
8.2877,-11.0102,2.69238,14.7862,-20.3357,-2.93887,69.3322,12.6849
8.27717,-11.0051,2.69246,14.7862,-20.3357,-2.93887,69.344,12.6941
8.26684,-11.0001,2.69257,14.7862,-20.3357,-2.93887,69.3546,12.7031
8.25873,-10.9962,2.69269,14.7862,-20.3357,-2.93887,69.3638,12.7102
8.24973,-10.9919,2.69286,14.7862,-20.3357,-2.93887,69.3742,12.7181
8.24024,-10.9873,2.69306,14.7202,-20.3497,-2.93734,69.384,12.7021
8.22771,-10.9813,2.69338,14.7202,-20.3497,-2.93734,69.3983,12.7131
8.21904,-10.9771,2.69364,14.7202,-20.3497,-2.93734,69.4083,12.7207
8.20914,-10.9724,2.69397,14.7202,-20.3497,-2.93734,69.4183,12.7295
8.20076,-10.9683,2.69428,14.7202,-20.3497,-2.93734,69.4278,12.7368
8.1915,-10.9639,2.69465,14.7202,-20.3497,-2.93734,69.4385,12.745
8.18265,-10.9596,2.69504,14.7202,-20.3497,-2.93734,69.4474,12.7529
8.17424,-10.9556,2.69543,14.6544,-20.3647,-2.93488,69.4571,12.7367
8.16109,-10.9493,2.69611,14.6544,-20.3647,-2.93488,69.4702,12.7483
8.15222,-10.9451,2.69658,14.6544,-20.3647,-2.93488,69.4792,12.7562
8.13859,-10.9386,2.69736,14.6544,-20.3647,-2.93488,69.4947,12.7683
8.12702,-10.9331,2.69805,14.6544,-20.3647,-2.93488,69.5062,12.7785
8.11803,-10.9288,2.6986,14.5886,-20.381,-2.93161,69.5165,12.7636
8.1097,-10.9249,2.69913,14.5886,-20.381,-2.93161,69.5257,12.771
8.09789,-10.9193,2.69991,14.5886,-20.381,-2.93161,69.5375,12.7815
8.08961,-10.9154,2.70047,14.5886,-20.381,-2.93161,69.5468,12.7888
8.08034,-10.911,2.70112,14.5886,-20.381,-2.93161,69.5572,12.7971
8.07077,-10.9065,2.7018,14.5886,-20.381,-2.93161,69.5669,12.8056
8.06225,-10.9025,2.70242,14.5886,-20.381,-2.93161,69.5762,12.8132
8.05275,-10.898,2.70312,14.5225,-20.3983,-2.92769,69.5869,12.7992
8.03797,-10.8911,2.70426,14.5225,-20.3983,-2.92769,69.6033,12.8123
8.02958,-10.8871,2.70492,14.5225,-20.3983,-2.92769,69.6126,12.8197
8.01774,-10.8816,2.70586,14.5225,-20.3983,-2.92769,69.6245,12.8303
8.00638,-10.8763,2.70677,14.5225,-20.3983,-2.92769,69.6369,12.8403
7.99755,-10.8722,2.70749,14.5225,-20.3983,-2.92769,69.6469,12.8482
7.98578,-10.8668,2.70847,14.457,-20.4162,-2.92332,69.6584,12.8369
7.97654,-10.8625,2.70924,14.457,-20.4162,-2.92332,69.6686,12.845
7.96743,-10.8583,2.71,14.457,-20.4162,-2.92332,69.6788,12.8531
7.95322,-10.8517,2.71122,14.457,-20.4162,-2.92332,69.6944,12.8657
7.94142,-10.8463,2.71225,14.457,-20.4162,-2.92332,69.7077,12.8761
7.92662,-10.8396,2.71355,14.3919,-20.4345,-2.9193,69.724,12.8683
7.91303,-10.8334,2.71475,14.3919,-20.4345,-2.9193,69.7391,12.8803
7.89874,-10.8269,2.71603,14.3919,-20.4345,-2.9193,69.7549,12.8928
7.88573,-10.821,2.71719,14.3919,-20.4345,-2.9193,69.7694,12.9043
7.86723,-10.8126,2.71886,14.3271,-20.4534,-2.91497,69.7874,12.9002
7.83566,-10.7984,2.72176,14.3271,-20.4534,-2.91497,69.8216,12.9279
7.82329,-10.7929,2.7229,14.3271,-20.4534,-2.91497,69.8339,12.9388
7.81208,-10.7879,2.72393,14.3271,-20.4534,-2.91497,69.8457,12.9486
7.80072,-10.7828,2.72498,14.263,-20.4729,-2.91066,69.8592,12.939
7.78834,-10.7774,2.72613,14.263,-20.4729,-2.91066,69.8727,12.9498
7.77802,-10.7728,2.72709,14.263,-20.4729,-2.91066,69.885,12.9588
7.76438,-10.7668,2.72835,14.263,-20.4729,-2.91066,69.8994,12.9707
7.75338,-10.762,2.72937,14.263,-20.4729,-2.91066,69.9111,12.9802
7.74185,-10.7569,2.73044,14.1995,-20.4922,-2.90596,69.9226,12.971
7.73282,-10.753,2.73128,14.1995,-20.4922,-2.90596,69.9335,12.9788
7.72315,-10.7488,2.73217,14.1995,-20.4922,-2.90596,69.9447,12.9872
7.71352,-10.7446,2.73306,14.1995,-20.4922,-2.90596,69.9547,12.9955
7.70548,-10.7411,2.7338,14.1995,-20.4922,-2.90596,69.9641,13.0024
7.69588,-10.737,2.73468,14.1995,-20.4922,-2.90596,69.9756,13.0107
7.68385,-10.7318,2.73578,14.1376,-20.5114,-2.90116,69.9881,13.0026
7.66903,-10.7254,2.73713,14.1376,-20.5114,-2.90116,70.0061,13.0153
7.65903,-10.7212,2.73804,14.1376,-20.5114,-2.90116,70.016,13.0239
7.6503,-10.7174,2.73883,14.1376,-20.5114,-2.90116,70.0262,13.0314
7.64015,-10.7131,2.73975,14.1376,-20.5114,-2.90116,70.0384,13.0401
7.62983,-10.7087,2.74068,14.1376,-20.5114,-2.90116,70.0487,13.0489
7.62185,-10.7053,2.74139,14.0762,-20.5309,-2.89699,70.0581,13.0381
7.61164,-10.701,2.74231,14.0762,-20.5309,-2.89699,70.0703,13.0468
7.60265,-10.6972,2.7431,14.0762,-20.5309,-2.89699,70.0803,13.0545
7.58536,-10.69,2.74463,14.0762,-20.5309,-2.89699,70.1014,13.0692
7.5741,-10.6852,2.74562,14.0762,-20.5309,-2.89699,70.1121,13.0788
7.5653,-10.6816,2.74638,14.014,-20.5508,-2.89298,70.1225,13.0686
7.55662,-10.6779,2.74714,14.014,-20.5508,-2.89298,70.1331,13.076
7.54725,-10.674,2.74795,14.014,-20.5508,-2.89298,70.1438,13.0839
7.53799,-10.6702,2.74875,14.014,-20.5508,-2.89298,70.1541,13.0917
7.52906,-10.6665,2.74951,14.014,-20.5508,-2.89298,70.1632,13.0993
7.51841,-10.6621,2.75042,14.014,-20.5508,-2.89298,70.174,13.1082
7.50839,-10.6579,2.75127,14.014,-20.5508,-2.89298,70.1843,13.1167
7.4893,-10.6501,2.75287,13.9506,-20.5708,-2.88907,70.2064,13.1149
7.48085,-10.6466,2.75358,13.9506,-20.5708,-2.88907,70.2166,13.122
7.46941,-10.642,2.75453,13.9506,-20.5708,-2.88907,70.2279,13.1316
7.4592,-10.6378,2.75537,13.9506,-20.5708,-2.88907,70.2388,13.1401
7.45026,-10.6342,2.75611,13.9506,-20.5708,-2.88907,70.2486,13.1476
7.44076,-10.6303,2.75688,13.8857,-20.5919,-2.8842,70.2581,13.1374
7.42975,-10.6258,2.75778,13.8857,-20.5919,-2.8842,70.2701,13.1466
7.42171,-10.6226,2.75843,13.8857,-20.5919,-2.8842,70.2786,13.1533
7.40893,-10.6174,2.75946,13.8857,-20.5919,-2.8842,70.2906,13.1639
7.39509,-10.6119,2.76057,13.8857,-20.5919,-2.8842,70.3053,13.1754
7.38574,-10.6081,2.76131,13.8857,-20.5919,-2.8842,70.3147,13.1832
7.37676,-10.6046,2.76203,13.8195,-20.6139,-2.87936,70.3248,13.1728
7.36673,-10.6005,2.76283,13.8195,-20.6139,-2.87936,70.3356,13.181
7.35659,-10.5965,2.76363,13.8195,-20.6139,-2.87936,70.345,13.1894
7.34746,-10.5929,2.76436,13.8195,-20.6139,-2.87936,70.3553,13.197
7.3388,-10.5895,2.76505,13.8195,-20.6139,-2.87936,70.3652,13.2041
7.32853,-10.5854,2.76587,13.8195,-20.6139,-2.87936,70.3747,13.2126
7.31844,-10.5814,2.76668,13.8195,-20.6139,-2.87936,70.3853,13.2209
7.30451,-10.5759,2.7678,13.7528,-20.6359,-2.87427,70.4003,13.2143
7.29256,-10.5713,2.76875,13.7528,-20.6359,-2.87427,70.4112,13.2241
7.28303,-10.5675,2.76952,13.7528,-20.6359,-2.87427,70.4218,13.2319
7.27343,-10.5638,2.77029,13.7528,-20.6359,-2.87427,70.432,13.2398
7.2626,-10.5596,2.77115,13.7528,-20.6359,-2.87427,70.442,13.2486
7.25198,-10.5554,2.772,13.7528,-20.6359,-2.87427,70.4533,13.2574
7.24168,-10.5514,2.77283,13.6861,-20.6582,-2.86933,70.4628,13.248
7.23238,-10.5479,2.77357,13.6861,-20.6582,-2.86933,70.4732,13.2556
7.223,-10.5442,2.77433,13.6861,-20.6582,-2.86933,70.4833,13.2633
7.20465,-10.5372,2.7758,13.6861,-20.6582,-2.86933,70.5004,13.2782
7.19447,-10.5333,2.77661,13.6861,-20.6582,-2.86933,70.5108,13.2865
7.18456,-10.5295,2.77741,13.6201,-20.681,-2.86432,70.5212,13.2777
7.17512,-10.5259,2.77817,13.6201,-20.681,-2.86432,70.5309,13.2853
7.16494,-10.522,2.77899,13.6201,-20.681,-2.86432,70.5412,13.2936
7.15206,-10.5171,2.78003,13.6201,-20.681,-2.86432,70.5533,13.304
7.14343,-10.5139,2.78073,13.6201,-20.681,-2.86432,70.563,13.311
7.13437,-10.5104,2.78147,13.6201,-20.681,-2.86432,70.573,13.3183
7.12396,-10.5065,2.78231,13.6201,-20.681,-2.86432,70.5827,13.3268
7.10477,-10.4993,2.78388,13.5546,-20.7039,-2.85909,70.6043,13.3258
7.09402,-10.4953,2.78475,13.5546,-20.7039,-2.85909,70.6143,13.3344
7.08381,-10.4915,2.78558,13.5546,-20.7039,-2.85909,70.625,13.3426
7.07287,-10.4874,2.78648,13.5546,-20.7039,-2.85909,70.6366,13.3514
7.06206,-10.4834,2.78736,13.5546,-20.7039,-2.85909,70.6467,13.3601
7.04911,-10.4786,2.78842,13.4893,-20.7269,-2.85415,70.6603,13.3545
7.03413,-10.4731,2.78965,13.4893,-20.7269,-2.85415,70.6751,13.3665
7.0197,-10.4678,2.79083,13.4893,-20.7269,-2.85415,70.6912,13.378
7.00006,-10.4606,2.79244,13.4893,-20.7269,-2.85415,70.7132,13.3937
6.98698,-10.4559,2.79352,13.4243,-20.7503,-2.84928,70.7271,13.3886
6.97171,-10.4503,2.79477,13.4243,-20.7503,-2.84928,70.7418,13.4008
6.95765,-10.4452,2.79593,13.4243,-20.7503,-2.84928,70.7566,13.4119
6.9439,-10.4403,2.79706,13.4243,-20.7503,-2.84928,70.7713,13.4228
6.92827,-10.4347,2.79835,13.4243,-20.7503,-2.84928,70.7886,13.4352
6.90546,-10.4265,2.80022,13.3594,-20.7741,-2.84426,70.8144,13.4382
6.892,-10.4217,2.80133,13.3594,-20.7741,-2.84426,70.8268,13.4489
6.8784,-10.4169,2.80245,13.3594,-20.7741,-2.84426,70.8411,13.4596
6.86153,-10.411,2.80384,13.2945,-20.7984,-2.83917,70.8566,13.4583
6.84754,-10.4061,2.80499,13.2945,-20.7984,-2.83917,70.8712,13.4692
6.8308,-10.4002,2.80637,13.2945,-20.7984,-2.83917,70.8875,13.4823
6.81126,-10.3934,2.80798,13.2945,-20.7984,-2.83917,70.9081,13.4976
6.7969,-10.3884,2.80916,13.2297,-20.8229,-2.83418,70.9231,13.4946
6.78307,-10.3837,2.8103,13.2297,-20.8229,-2.83418,70.9387,13.5054
6.76831,-10.3786,2.81151,13.2297,-20.8229,-2.83418,70.9522,13.5169
6.7583,-10.3751,2.81233,13.2297,-20.8229,-2.83418,70.9627,13.5247
6.74321,-10.37,2.81358,13.2297,-20.8229,-2.83418,70.9765,13.5364
6.72708,-10.3645,2.8149,13.1649,-20.8476,-2.8292,70.9932,13.535
6.7134,-10.3599,2.81603,13.1649,-20.8476,-2.8292,71.0059,13.5456
6.70116,-10.3557,2.81703,13.1649,-20.8476,-2.8292,71.0185,13.5551
6.69191,-10.3526,2.81779,13.1649,-20.8476,-2.8292,71.0282,13.5622
6.67759,-10.3478,2.81897,13.1649,-20.8476,-2.8292,71.0415,13.5732
6.66307,-10.343,2.82016,13.1649,-20.8476,-2.8292,71.0569,13.5844
6.64309,-10.3363,2.8218,13.1002,-20.8728,-2.82412,71.0752,13.5864
6.62817,-10.3314,2.82303,13.1002,-20.8728,-2.82412,71.0906,13.5978
6.5985,-10.3216,2.82546,13.1002,-20.8728,-2.82412,71.1216,13.6205
6.5847,-10.3171,2.8266,13.0358,-20.8983,-2.81909,71.137,13.6181
6.57011,-10.3123,2.82779,13.0358,-20.8983,-2.81909,71.1521,13.6292
6.5583,-10.3085,2.82876,13.0358,-20.8983,-2.81909,71.1643,13.6382
6.54609,-10.3045,2.82976,13.0358,-20.8983,-2.81909,71.1769,13.6475
6.5337,-10.3005,2.83078,13.0358,-20.8983,-2.81909,71.1897,13.6569
6.51866,-10.2957,2.83201,12.9715,-20.9241,-2.81406,71.2053,13.6558
6.50786,-10.2923,2.83289,12.9715,-20.9241,-2.81406,71.2153,13.6639
6.49683,-10.2887,2.8338,12.9715,-20.9241,-2.81406,71.2268,13.6723
6.48545,-10.2851,2.83473,12.9715,-20.9241,-2.81406,71.2387,13.6809
6.4721,-10.2809,2.83582,12.9715,-20.9241,-2.81406,71.2513,13.6909
6.46112,-10.2774,2.83672,12.9073,-20.9502,-2.80899,71.2622,13.6871
6.45106,-10.2743,2.83754,12.9073,-20.9502,-2.80899,71.2728,13.6946
6.43955,-10.2706,2.8384,12.9073,-20.9502,-2.80899,71.2846,13.7032
6.42275,-10.2654,2.83965,12.9073,-20.9502,-2.80899,71.3021,13.7158
6.41157,-10.2619,2.84044,12.9073,-20.9502,-2.80899,71.3122,13.7241
6.4006,-10.2585,2.84113,12.9073,-20.9502,-2.80899,71.3236,13.7322
6.38582,-10.2539,2.84201,12.8433,-20.9766,-2.804,71.3372,13.7314
6.37182,-10.2496,2.84276,12.8433,-20.9766,-2.804,71.3528,13.7417
6.35612,-10.2448,2.84355,12.8433,-20.9766,-2.804,71.3675,13.7532
6.34064,-10.24,2.84425,12.8433,-20.9766,-2.804,71.3841,13.7645
6.31056,-10.2308,2.84539,12.7792,-21.0021,-2.80053,71.4151,13.7747
6.29404,-10.2257,2.84599,12.7792,-21.0021,-2.80053,71.4303,13.7867
6.2781,-10.2209,2.8465,12.7792,-21.0021,-2.80053,71.447,13.7982
6.26278,-10.2162,2.84696,12.7149,-21.0262,-2.79853,71.461,13.7969
6.2482,-10.2118,2.84736,12.7149,-21.0262,-2.79853,71.4762,13.8074
6.22484,-10.2047,2.84792,12.7149,-21.0262,-2.79853,71.5011,13.8241
6.21117,-10.2006,2.84821,12.7149,-21.0262,-2.79853,71.5132,13.8339
6.20078,-10.1975,2.84842,12.7149,-21.0262,-2.79853,71.5248,13.8413
6.18826,-10.1937,2.84865,12.6507,-21.0494,-2.79764,71.5385,13.838
6.17036,-10.1883,2.84895,12.6507,-21.0494,-2.79764,71.5571,13.8507
6.15442,-10.1835,2.84919,12.6507,-21.0494,-2.79764,71.5729,13.862
6.13859,-10.1787,2.84941,12.6507,-21.0494,-2.79764,71.5894,13.8733
6.10769,-10.1694,2.84976,12.5874,-21.0727,-2.79702,71.622,13.8836
6.09207,-10.1647,2.84992,12.5874,-21.0727,-2.79702,71.6365,13.8946
6.07916,-10.1608,2.85004,12.5874,-21.0727,-2.79702,71.6505,13.9038
6.0664,-10.157,2.85013,12.5246,-21.0959,-2.79646,71.6627,13.9014
6.05237,-10.1528,2.85023,12.5246,-21.0959,-2.79646,71.6766,13.9113
6.03507,-10.1476,2.85034,12.5246,-21.0959,-2.79646,71.6939,13.9235
6.02249,-10.1439,2.8504,12.5246,-21.0959,-2.79646,71.7073,13.9324
6.01064,-10.1403,2.85046,12.5246,-21.0959,-2.79646,71.7208,13.9407
5.99857,-10.1367,2.85052,12.4616,-21.1185,-2.79639,71.7323,13.9376
5.98762,-10.1334,2.85056,12.4616,-21.1185,-2.79639,71.7439,13.9453
5.97589,-10.1299,2.8506,12.4616,-21.1185,-2.79639,71.7554,13.9536
5.96565,-10.1268,2.85063,12.4616,-21.1185,-2.79639,71.767,13.9607
5.9538,-10.1233,2.85066,12.4616,-21.1185,-2.79639,71.7777,13.9691
5.93865,-10.1187,2.8507,12.4616,-21.1185,-2.79639,71.7926,13.9797
5.92571,-10.1149,2.85073,12.3981,-21.1409,-2.7966,71.8066,13.977
5.91191,-10.1107,2.85075,12.3981,-21.1409,-2.7966,71.8193,13.9867
5.90253,-10.1079,2.85077,12.3981,-21.1409,-2.7966,71.8293,13.9933
5.88821,-10.1036,2.85078,12.3981,-21.1409,-2.7966,71.8427,14.0033
5.87442,-10.0995,2.8508,12.3981,-21.1409,-2.7966,71.8572,14.013
5.85582,-10.0939,2.85081,12.3345,-21.1636,-2.79672,71.8755,14.0144
5.83522,-10.0878,2.85081,12.3345,-21.1636,-2.79672,71.8977,14.0289
5.81432,-10.0815,2.85081,12.3345,-21.1636,-2.79672,71.9196,14.0435
5.80243,-10.078,2.85081,12.2708,-21.1865,-2.79685,71.9329,14.0405
5.78821,-10.0737,2.85081,12.2708,-21.1865,-2.79685,71.9474,14.0504
5.77563,-10.0699,2.85081,12.2708,-21.1865,-2.79685,71.9609,14.0592
5.7641,-10.0665,2.8508,12.2708,-21.1865,-2.79685,71.9732,14.0673
5.74607,-10.0611,2.85079,12.2708,-21.1865,-2.79685,71.9925,14.0799
5.73317,-10.0572,2.85078,12.2073,-21.2091,-2.79703,72.0062,14.0775
5.72082,-10.0535,2.85077,12.2073,-21.2091,-2.79703,72.0195,14.0861
5.7087,-10.0499,2.85075,12.2073,-21.2091,-2.79703,72.0309,14.0945
5.69842,-10.0468,2.85074,12.2073,-21.2091,-2.79703,72.0416,14.1017
5.68514,-10.0429,2.85073,12.2073,-21.2091,-2.79703,72.054,14.111
5.67556,-10.04,2.85072,12.1438,-21.2314,-2.79733,72.0643,14.1062
5.66561,-10.037,2.85071,12.1438,-21.2314,-2.79733,72.0749,14.1132
5.64719,-10.0315,2.85069,12.1438,-21.2314,-2.79733,72.0944,14.126
5.63231,-10.027,2.85067,12.1438,-21.2314,-2.79733,72.1107,14.1364
5.62083,-10.0236,2.85065,12.1438,-21.2314,-2.79733,72.123,14.1444
5.6087,-10.02,2.85064,12.0804,-21.2539,-2.79762,72.1358,14.1417
5.59657,-10.0163,2.85062,12.0804,-21.2539,-2.79762,72.1473,14.1501
5.58555,-10.013,2.85061,12.0804,-21.2539,-2.79762,72.159,14.1578
5.57519,-10.0099,2.85059,12.0804,-21.2539,-2.79762,72.1701,14.165
5.56388,-10.0066,2.85058,12.0804,-21.2539,-2.79762,72.1806,14.1728
5.54878,-10.002,2.85056,12.017,-21.2765,-2.79778,72.1969,14.1724
5.53648,-9.99835,2.85054,12.017,-21.2765,-2.79778,72.2083,14.1809
5.52587,-9.99517,2.85052,12.017,-21.2765,-2.79778,72.2196,14.1883
5.51494,-9.9919,2.85051,12.017,-21.2765,-2.79778,72.2313,14.1959
5.50416,-9.98867,2.85049,12.017,-21.2765,-2.79778,72.2414,14.2034
5.49289,-9.98529,2.85048,12.017,-21.2765,-2.79778,72.2537,14.2112
5.4755,-9.98008,2.85045,11.9535,-21.2991,-2.79799,72.2702,14.2123
5.45929,-9.97522,2.85043,11.9535,-21.2991,-2.79799,72.2876,14.2235
5.43077,-9.96668,2.85039,11.9535,-21.2991,-2.79799,72.3181,14.2433
5.41732,-9.96265,2.85037,11.8899,-21.3215,-2.79828,72.3308,14.2417
5.40522,-9.95902,2.85036,11.8899,-21.3215,-2.79828,72.3447,14.25
5.39012,-9.95449,2.85034,11.8899,-21.3215,-2.79828,72.3588,14.2605
5.37768,-9.95076,2.85032,11.8899,-21.3215,-2.79828,72.3719,14.2692
5.36498,-9.94696,2.8503,11.8899,-21.3215,-2.79828,72.3855,14.278
5.34365,-9.94056,2.85028,11.8264,-21.3439,-2.79849,72.4085,14.2819
5.33041,-9.93659,2.85026,11.8264,-21.3439,-2.79849,72.4209,14.291
5.32052,-9.93362,2.85025,11.8264,-21.3439,-2.79849,72.432,14.2979
5.30846,-9.93001,2.85023,11.8264,-21.3439,-2.79849,72.444,14.3063
5.29717,-9.92662,2.85022,11.8264,-21.3439,-2.79849,72.4567,14.3141
5.28336,-9.92248,2.8502,11.7629,-21.3665,-2.79875,72.4729,14.313
5.27002,-9.91848,2.85019,11.7629,-21.3665,-2.79875,72.4876,14.3222
5.24679,-9.91151,2.85016,11.7629,-21.3665,-2.79875,72.5106,14.3383
5.23421,-9.90774,2.85015,11.7629,-21.3665,-2.79875,72.5251,14.347
5.21907,-9.9032,2.85013,11.6994,-21.389,-2.79897,72.5402,14.3467
5.2068,-9.89952,2.85012,11.6994,-21.389,-2.79897,72.5541,14.3552
5.19471,-9.89589,2.8501,11.6994,-21.389,-2.79897,72.5662,14.3636
5.18217,-9.89213,2.85009,11.6994,-21.389,-2.79897,72.5801,14.3723
5.15874,-9.8851,2.85007,11.6358,-21.4113,-2.79922,72.6048,14.3778
5.14736,-9.88168,2.85006,11.6358,-21.4113,-2.79922,72.6174,14.3856
5.13439,-9.87779,2.85005,11.6358,-21.4113,-2.79922,72.6292,14.3946
5.12267,-9.87427,2.85004,11.6358,-21.4113,-2.79922,72.6415,14.4027
5.10947,-9.87031,2.85002,11.6358,-21.4113,-2.79922,72.6538,14.4119
5.09888,-9.86713,2.85002,11.5723,-21.4337,-2.7994,72.665,14.4086
5.08809,-9.86389,2.85001,11.5723,-21.4337,-2.7994,72.6766,14.416
5.0767,-9.86047,2.85,11.5723,-21.4337,-2.7994,72.6894,14.4239
5.05825,-9.85494,2.84998,11.5723,-21.4337,-2.7994,72.7108,14.4366
5.04732,-9.85166,2.84997,11.5723,-21.4337,-2.7994,72.7223,14.4442
5.0369,-9.84853,2.84997,11.5088,-21.4562,-2.79962,72.7336,14.4409
5.02526,-9.84503,2.84996,11.5088,-21.4562,-2.79962,72.7442,14.449
5.01388,-9.84162,2.84995,11.5088,-21.4562,-2.79962,72.7562,14.4568
5.00265,-9.83825,2.84994,11.5088,-21.4562,-2.79962,72.7683,14.4646
4.99198,-9.83504,2.84994,11.5088,-21.4562,-2.79962,72.7786,14.472
4.97165,-9.82894,2.84992,11.4453,-21.4786,-2.79981,72.8006,14.4756
4.95999,-9.82544,2.84992,11.4453,-21.4786,-2.79981,72.8114,14.4836
4.94851,-9.82199,2.84991,11.4453,-21.4786,-2.79981,72.824,14.4915
4.93203,-9.81704,2.8499,11.4453,-21.4786,-2.79981,72.8392,14.5029
4.91827,-9.81291,2.84989,11.4453,-21.4786,-2.79981,72.8541,14.5124
4.90229,-9.80811,2.84988,11.3817,-21.5011,-2.79997,72.869,14.513
4.89014,-9.80446,2.84988,11.3817,-21.5011,-2.79997,72.8819,14.5214
4.85453,-9.79377,2.84986,11.3817,-21.5011,-2.79997,72.9202,14.5459
4.84149,-9.78986,2.84986,11.3817,-21.5011,-2.79997,72.9325,14.5549
